기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,객단가,점포당_분기매출,점포당_월매출,폐업비율,총_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,2030_유동인구_수,2030비율,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200016,당구장,161428286,12946,18,1,1,0,12469.35624903445,8968238.111111112,2989412.703703704,5.555555555555555,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200024,스포츠클럽,58209028,251,17,0,2,0,231908.4780876494,3424060.470588235,1141353.4901960783,11.76470588235294,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200002,외국어학원,119482381,512,20,2,0,0,233364.025390625,5974119.05,1991373.0166666666,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100005,제과점,558821007,60319,14,0,0,3,9264.42757671712,39915786.21428572,13305262.071428573,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300032,가전제품,10334641,35,5,0,0,0,295275.45714285714,2066928.2,688976.0666666667,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300017,시계및귀금속,1601752367,4151,19,0,1,4,385871.44471211755,84302756.15789473,28100918.719298244,5.263157894736842,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100006,패스트푸드점,1300556405,115885,14,0,1,18,11222.819217327524,92896886.07142857,30965628.69047619,7.142857142857142,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100009,호프-간이주점,7152850279,196694,153,0,10,19,36365.37097725401,46750655.41830065,15583551.806100218,6.535947712418301,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300010,반찬가게,269823703,44737,10,0,0,3,6031.332074122091,26982370.3,8994123.433333334,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100004,양식음식점,2067888918,75380,55,4,2,9,27432.859087291057,37597980.32727273,12532660.10909091,3.6363636363636362,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200031,세탁소,8028092,1629,14,0,0,0,4928.233271945979,573435.1428571428,191145.0476190476,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300011,일반의류,2306059548,29801,193,1,0,1,77381.95188080937,11948495.067357512,3982831.689119171,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300024,운동/경기용품,406752959,2840,6,0,0,0,143222.87288732393,67792159.83333333,22597386.61111111,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300004,핸드폰,10926307,1092,22,0,0,0,10005.77564102564,496650.3181818182,165550.10606060605,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300028,화초,35554034,1126,11,1,0,2,31575.51865008881,3232184.909090909,1077394.9696969697,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200005,스포츠 강습,190574012,563,23,1,1,0,338497.35701598576,8285826.608695652,2761942.202898551,4.3478260869565215,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200001,일반교습학원,850287157,3069,41,0,1,3,277056.74714890844,20738711.14634146,6912903.715447154,2.4390243902439024,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300018,의약품,16905461957,299025,33,0,0,3,56535.27951509071,512286725.969697,170762241.989899,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300036,조명용품,1418340564,38968,9,0,0,0,36397.57144323547,157593396.0,52531132.0,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300022,화장품,397770611,1968,48,1,0,7,202119.21290650408,8286887.729166667,2762295.9097222225,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200034,여관,859630391,37744,73,5,2,0,22775.285899745653,11775758.780821918,3925252.926940639,2.73972602739726,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300001,슈퍼마켓,838818143,56214,16,2,0,14,14921.872540648237,52426133.9375,17475377.979166668,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200030,피부관리실,188073232,628,38,0,0,2,299479.66878980893,4949295.578947368,1649765.192982456,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100001,한식음식점,21211719549,604848,296,10,16,46,35069.50432009364,71661214.69256757,23887071.564189192,5.405405405405405,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100002,중식음식점,3865447839,132104,48,5,3,5,29260.64191091867,80530163.3125,26843387.770833332,6.25,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200008,한의원,593708744,10467,12,0,0,0,56721.95891850578,49475728.666666664,16491909.555555554,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300021,문구,168464491,18410,2,0,0,3,9150.705649103747,84232245.5,28077415.166666668,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100007,치킨전문점,653439448,15385,7,0,1,15,42472.502307442315,93348492.57142857,31116164.19047619,14.285714285714285,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200028,미용실,1017390287,16034,58,0,4,9,63452.05731570413,17541211.844827585,5847070.614942528,6.896551724137931,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100003,일식음식점,2908199146,116487,54,0,2,7,24965.868689209954,53855539.74074074,17951846.580246914,3.7037037037037033,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300035,인테리어,188122090,1728,4,1,0,0,108866.95023148147,47030522.5,15676840.833333334,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200007,치과의원,2179303736,14806,25,0,0,0,147190.58057544238,87172149.44,29057383.146666665,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300019,의료기기,114378454,271,11,0,0,0,422060.71586715867,10398041.272727273,3466013.757575758,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200029,네일숍,26561283,612,14,0,0,1,43400.78921568627,1897234.5,632411.5,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300020,서적,281010708,8954,10,0,1,0,31383.81818181818,28101070.8,9367023.6,10.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300016,안경,344280057,8019,10,0,0,6,42933.04115226337,34428005.7,11476001.9,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS300002,편의점,7684890872,1249048,10,0,0,29,6152.598516630265,768489087.2,256163029.0666667,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200037,노래방,419622110,50140,28,2,3,3,8369.008974870363,14986503.92857143,4995501.30952381,10.714285714285714,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS100008,분식전문점,1043727394,141126,25,1,3,11,7395.713008233777,41749095.76,13916365.253333332,12.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200003,예술학원,359957579,791,17,2,0,3,455066.47155499365,21173975.23529412,7057991.7450980395,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200006,일반의원,9716478377,101203,61,0,0,0,96009.78604389197,159286530.7704918,53095510.2568306,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120094,"신촌역(신촌역, 신촌로터리)",CS200019,PC방,380743092,131764,12,0,0,0,2889.5835888406546,31728591.0,10576197.0,0.0,6084639.0,2908061.0,967222.0,3875283.0,63.68961248152931,1383505.0,798379.0,909252.0,947259.0,851295.0
2025,4,3120095,홍제역,CS200016,당구장,61953935,4981,6,0,0,0,12438.051596065046,10325655.833333334,3441885.277777778,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300011,일반의류,233635626,4205,19,0,1,0,55561.38549346017,12296611.894736841,4098870.631578947,5.263157894736842,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300031,가구,2886775485,1184,5,0,0,0,2438154.970439189,577355097.0,192451699.0,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200019,PC방,1873279145,371067,3,0,0,1,5048.358234496735,624426381.6666666,208142127.2222222,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS100008,분식전문점,506961824,51413,13,1,0,4,9860.576585688445,38997063.384615384,12999021.128205128,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS100007,치킨전문점,109776286,4310,0,0,0,3,25470.13596287703,,,,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300007,육류판매,473071104,13494,5,1,0,0,35057.885282347714,94614220.8,31538073.599999998,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS100009,호프-간이주점,864732774,14187,17,0,1,3,60952.47578769296,50866633.76470588,16955544.588235293,5.88235294117647,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS100002,중식음식점,164172978,7645,5,0,2,0,21474.55565729235,32834595.6,10944865.200000001,40.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300010,반찬가게,67004584,7906,6,0,0,1,8475.156083986845,11167430.666666666,3722476.8888888885,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300018,의약품,6932858674,494956,21,0,6,3,14007.020167449227,330136127.3333333,110045375.77777778,28.57142857142857,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300022,화장품,64332099,1306,9,0,0,1,49258.88131699847,7148011.0,2382670.3333333335,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS100006,패스트푸드점,554254063,63706,0,0,0,6,8700.186214799234,,,,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200037,노래방,364752274,6110,11,0,0,0,59697.58985270049,33159297.636363637,11053099.212121213,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS100001,한식음식점,4197954831,126484,39,2,1,14,33189.611579330194,107639867.46153846,35879955.820512824,2.564102564102564,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300001,슈퍼마켓,433269028,30105,8,1,0,2,14391.929181199137,54158628.5,18052876.166666668,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200007,치과의원,3400093681,20583,19,0,0,0,165189.41267065055,178952299.0,59650766.333333336,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS100005,제과점,139237020,11963,7,1,0,4,11638.971829808577,19891002.85714286,6630334.285714286,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200001,일반교습학원,196473394,477,7,0,1,0,411893.9077568134,28067627.714285713,9355875.904761905,14.285714285714285,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300033,철물점,26398217,1749,3,0,0,0,15093.320182961692,8799405.666666666,2933135.222222222,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300017,시계및귀금속,26724624,263,3,0,0,0,101614.53992395438,8908208.0,2969402.6666666665,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200030,피부관리실,58283568,657,8,1,0,0,88711.67123287672,7285446.0,2428482.0,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200028,미용실,268812708,6614,11,1,0,7,40642.98578772301,24437518.90909091,8145839.636363637,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200005,스포츠 강습,85058525,401,9,0,0,1,212116.02244389028,9450947.222222222,3150315.7407407407,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300016,안경,393559791,3639,4,0,0,2,108150.5333882935,98389947.75,32796649.25,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300019,의료기기,41644451,210,5,0,0,0,198306.90952380953,8328890.2,2776296.7333333334,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200006,일반의원,9125550603,265981,47,0,0,0,34309.03185941853,194160651.1276596,64720217.042553194,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS200008,한의원,644318556,29280,14,0,0,0,22005.415163934427,46022754.0,15340918.0,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS300009,청과상,393000000,53240,5,0,0,0,7381.667918858002,78600000.0,26200000.0,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120095,홍제역,CS100010,커피-음료,180298967,47008,6,0,0,6,3835.4953837644657,30049827.833333332,10016609.277777778,0.0,1242388.0,159086.0,179341.0,338427.0,27.24004095338976,248989.0,153733.0,178512.0,185901.0,182072.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300018,의약품,3611655598,207142,8,0,0,3,17435.65089648647,451456949.75,150485649.91666666,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200005,스포츠 강습,125645182,192,16,1,0,0,654401.9895833334,7852823.875,2617607.9583333335,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300002,편의점,1646734486,270826,3,0,0,9,6080.415048776706,548911495.3333334,182970498.44444445,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200034,여관,267170163,12056,12,1,1,0,22160.763354346385,22264180.25,7421393.416666667,8.333333333333332,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200030,피부관리실,451636763,1535,24,1,0,2,294225.90423452767,18818198.458333332,6272732.819444444,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300009,청과상,99000000,10074,3,0,0,0,9827.278141751041,33000000.0,11000000.0,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100006,패스트푸드점,227310337,17282,9,0,0,4,13153.01105196158,25256704.111111112,8418901.370370371,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300014,신발,723000000,3588,3,0,0,0,201505.01672240804,241000000.0,80333333.33333333,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100008,분식전문점,950725895,74127,16,1,2,9,12825.635665816773,59420368.4375,19806789.479166668,12.5,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300028,화초,62508687,3545,8,0,0,0,17632.91593794076,7813585.875,2604528.625,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200028,미용실,606159076,9967,31,0,0,5,60816.602387880004,19553518.580645163,6517839.526881721,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200001,일반교습학원,89679364,200,12,0,0,1,448396.82,7473280.333333333,2491093.4444444445,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300001,슈퍼마켓,367833700,52801,12,1,0,6,6966.4154087990755,30652808.333333332,10217602.777777778,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200007,치과의원,5683341895,34810,13,0,0,0,163267.50632002298,437180145.7692308,145726715.25641027,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100004,양식음식점,26153305,1817,10,0,1,1,14393.673637864613,2615330.5,871776.8333333334,10.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300029,애완동물,2292538,41,3,0,0,0,55915.560975609755,764179.3333333334,254726.44444444447,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100010,커피-음료,975189079,175996,32,1,3,13,5540.972970976613,30474658.71875,10158219.572916666,9.375,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200029,네일숍,5081947,71,10,0,0,0,71576.71830985915,508194.7,169398.23333333334,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200003,예술학원,133467729,694,9,0,0,0,192316.61239193083,14829747.666666666,4943249.222222222,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300011,일반의류,52570879,5553,21,0,0,0,9467.11309202233,2503375.1904761903,834458.3968253968,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100009,호프-간이주점,130084051,1707,10,0,0,2,76206.2396016403,13008405.1,4336135.033333333,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200037,노래방,168799983,8098,3,1,0,1,20844.65090145715,56266661.0,18755553.666666668,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100005,제과점,303586948,43227,9,0,0,4,7023.08621926111,33731883.11111111,11243961.037037037,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200008,한의원,510574782,15071,4,0,0,0,33877.96310795568,127643695.5,42547898.5,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200024,스포츠클럽,92570444,2458,8,0,0,2,37660.88039056143,11571305.5,3857101.8333333335,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100001,한식음식점,1960476460,84147,42,3,3,4,23298.23356744744,46678010.952380955,15559336.984126985,7.142857142857142,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100002,중식음식점,255210,10,4,0,0,1,25521.0,63802.5,21267.5,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS300022,화장품,77155966,276,9,0,1,2,279550.6014492754,8572885.111111112,2857628.370370371,11.11111111111111,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200031,세탁소,11615834,496,2,0,0,1,23419.020161290322,5807917.0,1935972.3333333333,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS100003,일식음식점,314716930,14495,11,1,0,0,21712.10279406692,28610630.0,9536876.666666666,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120096,"이화여대(이대역, 이대)",CS200006,일반의원,3457539875,65866,22,0,0,0,52493.54560774907,157160903.4090909,52386967.803030305,0.0,1390529.0,679645.0,219804.0,899449.0,64.68394402418073,224416.0,173385.0,200655.0,199877.0,194696.0
2025,4,3120097,충정로역,CS100002,중식음식점,258699226,4741,4,0,0,0,54566.38388525628,64674806.5,21558268.833333332,0.0,524218.0,79549.0,127884.0,207433.0,39.56998805840318,85009.0,44823.0,81621.0,52192.0,48227.0
